LOCAL_MEETING_DATE,SCHEDULED_RACE_TIME,ACTUAL_OFF_TIME,TRACK,STATE_CODE,RACE_NO,WIN_MARKET_ID,WIN_MARKET_NAME,PLACE_MARKET_ID,RACING_TYPE,DISTANCE,RACE_TYPE,SELECTION_ID,TAB_NUMBER,SELECTION_NAME,WIN_RESULT,WIN_BSP,PLACE_RESULT,PLACE_BSP,WIN_BSP_VOLUME,WIN_PREPLAY_MAX_PRICE_TAKEN,WIN_PREPLAY_MIN_PRICE_TAKEN,WIN_PREPLAY_LAST_PRICE_TAKEN,WIN_PREPLAY_WEIGHTED_AVERAGE_PRICE_TAKEN,WIN_PREPLAY_VOLUME,WIN_INPLAY_MAX_PRICE_TAKEN,WIN_INPLAY_MIN_PRICE_TAKEN,WIN_LAST_PRICE_TAKEN,WIN_INPLAY_WEIGHTED_AVERAGE_PRICE_TAKEN,WIN_INPLAY_VOLUME,PLACE_BSP_VOLUME,PLACE_MAX_PRICE_TAKEN,PLACE_MIN_PRICE_TAKEN,PLACE_LAST_PRICE_TAKEN,PLACE_WEIGHTED_AVERAGE_PRICE_TAKEN,PLACE_PREPLAY_VOLUME,BEST_AVAIL_BACK_AT_SCHEDULED_OFF,BEST_AVAIL_LAY_AT_SCHEDULED_OFF,BACK_MARKET_PERCENTAGE_AT_SCHEDULED_OFF,LAY_MARKET_PERCENTAGE_AT_SCHEDULED_OFF
2025-06-01,09:20:00.000,09:20:47.000,Ashburton,NZ,1,244394533,R1 2400m Pace M,244394534,Harness,2400,Pace,74745615,1,Ten Da Touch,LOSER,,WINNER,,,8.2,5,5.2,7.09,335.99,,,,,,,2.12,1.92,1.98,2,204.44,6,6.2,1.05,0.96
2025-06-01,09:20:00.000,09:20:47.000,Ashburton,NZ,1,244394533,R1 2400m Pace M,244394534,Harness,2400,Pace,47815412,2,Sir Monty,LOSER,,LOSER,,,150,50,150,87.41,17.14,,,,,,,10,10,10,10,1.5,65,120,1.05,0.96
2025-06-01,09:20:00.000,09:20:47.000,Ashburton,NZ,1,244394533,R1 2400m Pace M,244394534,Harness,2400,Pace,4846391,3,King Arthur,LOSER,,LOSER,,,40,18,40,25.88,8.19,,,,,,,6,5,5.9,5.72,23.03,38,40,1.05,0.96
2025-06-01,09:20:00.000,09:20:47.000,Ashburton,NZ,1,244394533,R1 2400m Pace M,244394534,Harness,2400,Pace,62096829,4,Lord Mudrick,WINNER,,WINNER,,,2.92,2.1,2.24,2.3,1152.57,,,,,,,,,,,,2.14,2.16,1.05,0.96
2025-06-01,09:20:00.000,09:20:47.000,Ashburton,NZ,1,244394533,R1 2400m Pace M,244394534,Harness,2400,Pace,54212526,5,Betterthandiva,LOSER,,LOSER,,,260,160,190,252.81,20.57,,,,,,,46,46,46,46,4.11,250,910,1.05,0.96
2025-06-01,09:20:00.000,09:20:47.000,Ashburton,NZ,1,244394533,R1 2400m Pace M,244394534,Harness,2400,Pace,69867949,6,The Mandalorian,LOSER,,LOSER,,,60,40,48,52.23,12.63,,,,,,,7.6,7.2,7.4,7.36,20.53,55,60,1.05,0.96
2025-06-01,09:20:00.000,09:20:47.000,Ashburton,NZ,1,244394533,R1 2400m Pace M,244394534,Harness,2400,Pace,67857118,7,Anytime At All,LOSER,,LOSER,,,14,10,14,11.49,51.95,,,,,,,3.5,3.5,3.5,3.5,1.47,12.5,13.5,1.05,0.96
2025-06-01,09:20:00.000,09:20:47.000,Ashburton,NZ,1,244394533,R1 2400m Pace M,244394534,Harness,2400,Pace,2419712,9,Hes Tough,LOSER,,LOSER,,,13.5,8.8,13,11.41,29.69,,,,,,,3.8,2.66,3.8,2.86,11.35,13,14,1.05,0.96
2025-06-01,09:20:00.000,09:20:47.000,Ashburton,NZ,1,244394533,R1 2400m Pace M,244394534,Harness,2400,Pace,64244217,10,To Ri Ruby,LOSER,,LOSER,,,27,20,27,20.34,11.72,,,,,,,5.1,5,5.1,5.09,23.03,21,27,1.05,0.96
2025-06-01,09:20:00.000,09:20:47.000,Ashburton,NZ,1,244394533,R1 2400m Pace M,244394534,Harness,2400,Pace,36484266,11,Betterwithbling,LOSER,,LOSER,,,24,13,16,17.05,39.82,,,,,,,,,,,,16,24,1.05,0.96
2025-06-01,09:20:00.000,09:20:47.000,Ashburton,NZ,1,244394533,R1 2400m Pace M,244394534,Harness,2400,Pace,21286073,12,Santanna Mach,LOSER,,LOSER,,,44,30,44,30.4,9.33,,,,,,,10.5,10,10,10.04,2.16,110,220,1.05,0.96
2025-06-01,09:20:00.000,09:20:47.000,Ashburton,NZ,1,244394533,R1 2400m Pace M,244394534,Harness,2400,Pace,84148365,13,Chal Vee Power,LOSER,,LOSER,,,46,27,30,31.17,10.47,,,,,,,9.8,5,6.8,6.33,28.61,36,50,1.05,0.96
2025-06-01,09:20:00.000,09:20:47.000,Ashburton,NZ,1,244394533,R1 2400m Pace M,244394534,Harness,2400,Pace,84148366,14,Sargent Best,LOSER,,WINNER,,,60,21,22,36.32,62.58,,,,,,,5.2,4.6,4.6,4.79,23.26,22,27,1.05,0.96
2025-06-01,09:45:00.000,09:45:39.000,Ashburton,NZ,2,244394535,R2 2400m Trot S,244394536,Harness,2400,Trot,84148367,1,What The Dragon,WINNER,,WINNER,,,18,8.8,16.5,12.63,136.13,,,,,,,3.2,3.05,3.2,3.08,61.71,16,18,1.02,0.9
2025-06-01,09:45:00.000,09:45:39.000,Ashburton,NZ,2,244394535,R2 2400m Trot S,244394536,Harness,2400,Trot,84148368,2,Monaro Medora,LOSER,,LOSER,,,1000,100,230,316.95,61.53,,,,,,,55,50,50,51.21,4.11,290,1000,1.02,0.9
2025-06-01,09:45:00.000,09:45:39.000,Ashburton,NZ,2,244394535,R2 2400m Trot S,244394536,Harness,2400,Trot,82019853,3,A Reason To Fight,LOSER,,WINNER,,,60,29,32,40.34,31.72,,,,,,,,,,,,29,30,1.02,0.9
2025-06-01,09:45:00.000,09:45:39.000,Ashburton,NZ,2,244394535,R2 2400m Trot S,244394536,Harness,2400,Trot,84148369,4,Royal House,LOSER,,LOSER,,,200,42,190,114.01,25.46,,,,,,,,,,,,190,380,1.02,0.9
2025-06-01,09:45:00.000,09:45:39.000,Ashburton,NZ,2,244394535,R2 2400m Trot S,244394536,Harness,2400,Trot,84148370,5,Snooowgood,LOSER,,LOSER,,,3.45,2.72,2.92,2.92,897.51,,,,,,,,,,,,2.84,3,1.02,0.9
2025-06-01,09:45:00.000,09:45:39.000,Ashburton,NZ,2,244394535,R2 2400m Trot S,244394536,Harness,2400,Trot,72610051,6,Muscle Dash,LOSER,,WINNER,,,55,25,27,39.69,40.09,,,,,,,4.9,4.8,4.8,4.81,6.16,27,44,1.02,0.9
2025-06-01,09:45:00.000,09:45:39.000,Ashburton,NZ,2,244394535,R2 2400m Trot S,244394536,Harness,2400,Trot,84148373,9,Highly Rated,LOSER,,LOSER,,,150,42,150,118.82,44.17,,,,,,,,,,,,150,430,1.02,0.9
2025-06-01,09:45:00.000,09:45:39.000,Ashburton,NZ,2,244394535,R2 2400m Trot S,244394536,Harness,2400,Trot,84148374,10,Superfast Lady,LOSER,,LOSER,,,280,150,240,276.42,32.61,,,,,,,,,,,,240,500,1.02,0.9
