EVENT_DATE,PATH,EVENT_ID,MARKET_TYPE,MARKET_ID,MARKET_NAME,SELECTION_ID,RUNNER_NAME,RUNNER_STATUS,IS_WINNER,TOTAL_POINTS,HOME_TEAM,AWAY_TEAM,HOME_MARGIN,HOME_SCORE,AWAY_SCORE,BEST_BACK_FIRST_BOUNCE,BEST_LAY_FIRST_BOUNCE,MATCHED_VOLUME_FIRST_BOUNCE,BEST_BACK_PRICE_APPROX_QUARTER_TIME,BEST_LAY_PRICE_APPROX_QUARTER_TIME,MATCHED_VOLUME_QUARTER_TIME,BEST_BACK_PRICE_HALF_TIME,BEST_LAY_PRICE_HALF_TIME,MATCHED_VOLUME_HALF_TIME,BEST_BACK_PRICE_APPROX_THREE_QUARTER_TIME,BEST_LAY_PRICE_APPROX_THREE_QUARTER_TIME,MATCHED_VOLUME_APPROX_THREE_QUARTER_TIME,TOTAL_MATCHED_VOLUME
2024-09-07 00:00:00.000 Z,Australian NBL Pre-Season/Tasmania JackJumpers v Brisbane Bullets,33560155,MATCH_ODDS,232719366,Match Odds,1196396,Brisbane Bullets,WINNER,1,165,Tasmania JackJumpers,Brisbane Bullets,-13,76,89,1.13,8,0.19,1.01,3.2,20,1.92,12,31.78,,1.01,170.41,170.41
2024-09-07 00:00:00.000 Z,Australian NBL Pre-Season/Tasmania JackJumpers v Brisbane Bullets,33560155,MATCH_ODDS,232719366,Match Odds,40796164,Tasmania JackJumpers,LOSER,0,165,Tasmania JackJumpers,Brisbane Bullets,-13,76,89,1.18,2,0.19,1.85,,11.24,1.96,,19.34,10,,24.18,24.18
2024-09-07 00:00:00.000 Z,Australian NBL Pre-Season/Melbourne United v Cairns Taipans,33560467,MATCH_ODDS,232719070,Match Odds,1196408,Cairns Taipans,LOSER,0,181,Melbourne United,Cairns Taipans,7,94,87,1.11,,,1.21,,,1.01,,,1.01,,,
2024-09-07 00:00:00.000 Z,Australian NBL Pre-Season/Melbourne United v Cairns Taipans,33560467,MATCH_ODDS,232719070,Match Odds,8814925,Melbourne United,WINNER,1,181,Melbourne United,Cairns Taipans,7,94,87,1.02,,,1.02,,,1.01,5,,1.01,3,,13.03
2024-09-08 00:00:00.000 Z,Australian NBL Pre-Season/S.E. Melbourne Phoenix v Illawarra Hawks,33563258,MATCH_ODDS,232731567,Match Odds,38507223,Illawarra Hawks,WINNER,1,205,S.E. Melbourne Phoenix,Illawarra Hawks,-19,93,112,1.71,,,1.02,,,1.02,,,1.01,,,12.81
2024-09-08 00:00:00.000 Z,Australian NBL Pre-Season/S.E. Melbourne Phoenix v Illawarra Hawks,33563258,MATCH_ODDS,232731567,Match Odds,27729378,S.E. Melbourne Phoenix,LOSER,0,205,S.E. Melbourne Phoenix,Illawarra Hawks,-19,93,112,1.78,,,1.02,,,1.02,,,1.09,,,
2024-09-08 00:00:00.000 Z,Australian NBL Pre-Season/Perth Wildcats v New Zealand Breakers,33563471,MATCH_ODDS,232731863,Match Odds,1049592,New Zealand Breakers,LOSER,0,210,Perth Wildcats,New Zealand Breakers,6,108,102,4.2,,,1.01,3,0.45,1.08,,46.48,1.01,1.1,382.4,1458.13
2024-09-08 00:00:00.000 Z,Australian NBL Pre-Season/Perth Wildcats v New Zealand Breakers,33563471,MATCH_ODDS,232731863,Match Odds,1196410,Perth Wildcats,WINNER,1,210,Perth Wildcats,New Zealand Breakers,6,108,102,1.19,,,1.01,,0.39,3,,188.9,10,50,262.83,850.34
2024-09-09 00:00:00.000 Z,Australian NBL Pre-Season/Adelaide 36ers v Tasmania JackJumpers,33567401,MATCH_ODDS,232779665,Match Odds,1196397,Adelaide 36ers,WINNER,1,160,Adelaide 36ers,Tasmania JackJumpers,32,96,64,1.96,,134,1.02,1.15,207.11,1.02,1.15,522.89,1.02,1.19,1383.76,1727.46
2024-09-09 00:00:00.000 Z,Australian NBL Pre-Season/Adelaide 36ers v Tasmania JackJumpers,33567401,MATCH_ODDS,232779665,Match Odds,40796164,Tasmania JackJumpers,LOSER,0,160,Adelaide 36ers,Tasmania JackJumpers,32,96,64,1.56,,123.97,10,,145.34,7,20,148.48,1.02,,279.45,279.45
