EVENT_DATE,PATH,EVENT_ID,MARKET_TYPE,MARKET_ID,MARKET_NAME,SELECTION_ID,RUNNER_NAME,RUNNER_STATUS,IS_WINNER,TOTAL_POINTS,HOME_TEAM,AWAY_TEAM,HOME_MARGIN,HOME_SCORE,AWAY_SCORE,BEST_BACK_FIRST_BOUNCE,BEST_LAY_FIRST_BOUNCE,MATCHED_VOLUME_FIRST_BOUNCE,BEST_BACK_PRICE_APPROX_QUARTER_TIME,BEST_LAY_PRICE_APPROX_QUARTER_TIME,MATCHED_VOLUME_QUARTER_TIME,BEST_BACK_PRICE_HALF_TIME,BEST_LAY_PRICE_HALF_TIME,MATCHED_VOLUME_HALF_TIME,BEST_BACK_PRICE_APPROX_THREE_QUARTER_TIME,BEST_LAY_PRICE_APPROX_THREE_QUARTER_TIME,MATCHED_VOLUME_APPROX_THREE_QUARTER_TIME,TOTAL_MATCHED_VOLUME
2023-09-16 00:00:00.000 +0000, Australian NBL Blitz/Brisbane Bullets v Melbourne United,32634214,MATCH_ODDS,218286918,Match Odds,1196396,Brisbane Bullets,LOSER,0,188,Brisbane Bullets,Melbourne United,-4,92,96,2.94,3.35,690.32,1.8,2.1,796,1.92,2.38,1663.55,2.16,3,4915.19,4963.08
2023-09-16 00:00:00.000 +0000, Australian NBL Blitz/Brisbane Bullets v Melbourne United,32634214,MATCH_ODDS,218286918,Match Odds,8814925,Melbourne United,WINNER,1,188,Brisbane Bullets,Melbourne United,-4,92,96,1.46,1.52,2948.72,2.02,2.4,4533.5,2.02,2.24,6130.97,1.48,1.48,8289.15,10516.78
2023-09-16 00:00:00.000 +0000, Australian NBL Blitz/S.E. Melbourne Phoenix v Tasmania JackJumpers,32634215,MATCH_ODDS,218286622,Match Odds,27729378,S.E. Melbourne Phoenix,LOSER,0,181,S.E. Melbourne Phoenix,Tasmania JackJumpers,-13,84,97,3.35,3.6,680.49,2.18,4.4,1014.45,4.1,7.8,1461.11,2.42,2.72,1495.7,1940.36
2023-09-16 00:00:00.000 +0000, Australian NBL Blitz/S.E. Melbourne Phoenix v Tasmania JackJumpers,32634215,MATCH_ODDS,218286622,Match Odds,40796164,Tasmania JackJumpers,WINNER,1,181,S.E. Melbourne Phoenix,Tasmania JackJumpers,-13,84,97,1.36,1.41,2758.96,1.5,1.58,4125.57,1.22,1.31,6984.14,1.46,1.5,9906.43,13674.45
2023-09-17 00:00:00.000 +0000, Australian NBL Blitz/Adelaide 36ers v New Zealand Breakers,32633804,MATCH_ODDS,218287214,Match Odds,1196397,Adelaide 36ers,LOSER,0,176,Adelaide 36ers,New Zealand Breakers,-26,75,101,2.34,1000,100.23,2.92,5,100.23,4.3,130,100.62,4.3,70,101.01,101.34
2023-09-17 00:00:00.000 +0000, Australian NBL Blitz/Adelaide 36ers v New Zealand Breakers,32633804,MATCH_ODDS,218287214,Match Odds,1049592,New Zealand Breakers,WINNER,1,176,Adelaide 36ers,New Zealand Breakers,-26,75,101,1.67,1.73,274.51,1.29,1000,399.29,1.02,1.05,460.09,1.03,1.04,473.78,608.52
2023-09-17 00:00:00.000 +0000, Australian NBL Blitz/Cairns Taipans v Perth Wildcats,32634213,MATCH_ODDS,218287510,Match Odds,1196408,Cairns Taipans,LOSER,0,197,Cairns Taipans,Perth Wildcats,-7,95,102,3.85,4.7,9.43,3.45,16,158.93,3,8,536.32,2.76,3.9,641.14,746.16
2023-09-17 00:00:00.000 +0000, Australian NBL Blitz/Cairns Taipans v Perth Wildcats,32634213,MATCH_ODDS,218287510,Match Odds,1196410,Perth Wildcats,WINNER,1,197,Cairns Taipans,Perth Wildcats,-7,95,102,1.24,1.35,291.52,1.06,1.1,5228.29,1.16,1.18,9143.91,1.44,1.57,10237.5,13727.26
2023-09-18 00:00:00.000 +0000, Australian NBL Blitz/Sydney Kings v S.E. Melbourne Phoenix,32638059,MATCH_ODDS,218398269,Match Odds,27729378,S.E. Melbourne Phoenix,WINNER,1,179,Sydney Kings,S.E. Melbourne Phoenix,-7,86,93,3.35,3.55,256.68,4.2,1000,515.77,5.2,1000,561.68,1.5,1.4,858.16,5293.13
2023-09-18 00:00:00.000 +0000, Australian NBL Blitz/Sydney Kings v S.E. Melbourne Phoenix,32638059,MATCH_ODDS,218398269,Match Odds,1196407,Sydney Kings,LOSER,0,179,Sydney Kings,S.E. Melbourne Phoenix,-7,86,93,1.39,1.41,1060.03,1.2,1.53,1893.11,1.15,1.17,2851.47,2.92,4.2,8607.2,8795.49
2023-09-18 00:00:00.000 +0000, Australian NBL Blitz/Melbourne United v Illawarra Hawks,32639999,MATCH_ODDS,218397973,Match Odds,38507223,Illawarra Hawks,LOSER,0,156,Melbourne United,Illawarra Hawks,14,85,71,2.44,2.5,723.12,7.6,1000,835.68,1.01,1000,872.93,12.5,1000,874.13,874.23
2023-09-18 00:00:00.000 +0000, Australian NBL Blitz/Melbourne United v Illawarra Hawks,32639999,MATCH_ODDS,218397973,Match Odds,8814925,Melbourne United,WINNER,1,156,Melbourne United,Illawarra Hawks,14,85,71,1.64,1.68,983.17,1.09,1.18,1079.2,1.01,1.02,3462.92,,1.01,6294.78,6294.78
2023-09-21 00:00:00.000 +0000, Australian NBL Blitz/Perth Wildcats v New Zealand Breakers,32647778,MATCH_ODDS,218542066,Match Odds,1049592,New Zealand Breakers,LOSER,0,182,Perth Wildcats,New Zealand Breakers,4,93,89,3.1,1000,118.06,1.73,1.92,178.65,1.26,1.28,3325.43,1.94,1.89,13212.06,15709.52
2023-09-21 00:00:00.000 +0000, Australian NBL Blitz/Perth Wildcats v New Zealand Breakers,32647778,MATCH_ODDS,218542066,Match Odds,1196410,Perth Wildcats,WINNER,1,182,Perth Wildcats,New Zealand Breakers,4,93,89,1.37,1.47,718.89,2.04,2.88,834.11,3.6,5.7,1237.79,2.04,2.56,1356.19,5538.44
